BusinessEntityID,CreditCardID,ModifiedDate
11166,195,Aug 28 2012 12:00AM
11167,10053,May 17 2014 12:00AM
11168,17219,Jan 17 2014 12:00AM
11169,10098,Mar 22 2014 12:00AM
11170,534,Apr 14 2014 12:00AM
11171,3255,Jul 25 2012 12:00AM
11172,1256,Feb 22 2014 12:00AM
11173,16857,Mar 27 2014 12:00AM
11174,1221,May 20 2013 12:00AM
11175,15703,Apr 22 2013 12:00AM
11176,7184,Mar 14 2012 12:00AM
11177,13415,Jun 26 2014 12:00AM
11178,12598,Dec 30 2013 12:00AM
11179,17012,Mar 26 2014 12:00AM
11180,1342,Jul 29 2013 12:00AM
11181,2094,Mar 28 2012 12:00AM
11182,12574,Oct 15 2011 12:00AM
11183,5509,May 10 2012 12:00AM
11184,455,Nov 11 2013 12:00AM
11185,13359,May 10 2014 12:00AM
11186,10958,Oct 10 2011 12:00AM
11187,16558,Jun 11 2012 12:00AM
11188,6874,Mar 16 2013 12:00AM
11189,17772,Apr 23 2014 12:00AM
11190,16373,Feb 17 2012 12:00AM
11191,6001,Jun 28 2012 12:00AM
11192,4232,Nov 17 2013 12:00AM
11193,2255,Jun  7 2012 12:00AM
11194,11379,Aug  8 2013 12:00AM
11195,5206,Sep 30 2013 12:00AM
11196,1473,Mar 16 2014 12:00AM
11197,5083,Jul  2 2013 12:00AM
11198,8907,Mar 16 2012 12:00AM
11199,10841,Sep 21 2012 12:00AM
11200,16461,Dec 11 2013 12:00AM
11201,6180,Aug 24 2013 12:00AM
11202,8414,Apr  4 2014 12:00AM
11203,2332,Nov 24 2011 12:00AM
11204,3936,Dec 20 2013 12:00AM
11205,4097,Dec 14 2013 12:00AM
11206,6190,May 28 2014 12:00AM
11207,11405,Aug 27 2013 12:00AM
11208,12278,Aug 18 2011 12:00AM
11209,12901,Dec  7 2013 12:00AM
11210,18729,Jul 23 2013 12:00AM
11211,12860,May 31 2011 12:00AM
11212,3721,Jun  5 2013 12:00AM
11213,6684,Oct 18 2013 12:00AM
11214,8996,May  9 2014 12:00AM
11215,10154,Nov  7 2011 12:00AM
11216,4846,Nov  6 2012 12:00AM
11217,16646,Mar 30 2013 12:00AM
11218,12894,May 26 2012 12:00AM
11219,19220,Jun  1 2014 12:00AM
11220,7933,Jan  1 2012 12:00AM
11221,5709,Dec 29 2013 12:00AM
11222,2743,Jul 21 2013 12:00AM
11223,18244,Nov 15 2012 12:00AM
11224,7851,Feb  5 2014 12:00AM
11225,16619,Apr  9 2014 12:00AM
11226,11023,Apr 18 2014 12:00AM
11227,7116,Nov  3 2012 12:00AM
11228,9062,May  1 2012 12:00AM
11229,5672,Jul 21 2012 12:00AM
11230,11369,Jul  7 2013 12:00AM
11231,6289,Nov 29 2013 12:00AM
11232,12957,Mar 25 2014 12:00AM
11233,2745,Jul 27 2013 12:00AM
11234,18335,Mar 30 2014 12:00AM
11235,12033,Feb  6 2014 12:00AM
11236,16512,Dec 31 2013 12:00AM
11237,811,Jan  7 2014 12:00AM
11238,11012,Sep 30 2012 12:00AM
11239,13290,Jul  1 2012 12:00AM
11240,1789,Feb 17 2014 12:00AM
11241,6334,Mar 19 2014 12:00AM
11242,3364,Sep 14 2013 12:00AM
11243,10519,Sep 15 2011 12:00AM
11244,13567,Sep 21 2013 12:00AM
11245,7330,Nov 26 2013 12:00AM
11246,14310,Jun  1 2014 12:00AM
11247,6528,May 18 2012 12:00AM
11248,4274,Sep 19 2012 12:00AM
11249,1773,Sep  5 2013 12:00AM
11250,2793,Jan  6 2014 12:00AM
11251,6596,Feb 16 2013 12:00AM
11252,4071,Oct  4 2013 12:00AM
11253,2660,Mar  3 2014 12:00AM
11254,7427,Feb  4 2014 12:00AM
11255,2672,May  3 2014 12:00AM
11256,7645,Jul 16 2013 12:00AM
11257,3161,Dec  4 2013 12:00AM
11258,3675,Jul 23 2013 12:00AM
11259,11932,Oct 28 2011 12:00AM
11260,16030,Dec 29 2011 12:00AM
11261,14873,Mar 30 2014 12:00AM
11262,7012,Oct 25 2012 12:00AM
11263,2569,Oct 28 2011 12:00AM
11264,15424,Dec 25 2013 12:00AM
11265,129,Oct 17 2013 12:00AM
11266,1003,Nov 17 2013 12:00AM
11267,5248,Dec 17 2012 12:00AM
11268,16217,Oct 15 2013 12:00AM
11269,1416,Jun  9 2011 12:00AM
11270,11321,Jun  5 2014 12:00AM
11271,6370,Sep 21 2012 12:00AM
11272,10635,Jan 17 2014 12:00AM
11273,17954,Mar 29 2014 12:00AM
11274,12064,Jul 13 2013 12:00AM
11275,11975,Jun  6 2014 12:00AM
11276,17412,Jan  2 2014 12:00AM
11277,5,Feb  1 2013 12:00AM
11278,11650,Mar 26 2013 12:00AM
11279,18259,Jan 11 2014 12:00AM
11280,17497,May 18 2013 12:00AM
11281,1111,Nov 27 2013 12:00AM
11282,11721,Jan 30 2014 12:00AM
11283,3697,Oct 29 2013 12:00AM
11284,5658,May  9 2014 12:00AM
11285,3359,Sep 21 2013 12:00AM
11286,17123,Feb  8 2013 12:00AM
11287,921,Oct 10 2013 12:00AM
11288,18628,Jan 18 2013 12:00AM
11289,7865,Dec 15 2013 12:00AM
11290,5247,Apr  2 2014 12:00AM
11291,11388,Nov  1 2012 12:00AM
11292,16599,Jul  6 2013 12:00AM
11293,6805,Apr  9 2014 12:00AM
11294,8223,Sep 29 2013 12:00AM
11295,5431,Nov 16 2013 12:00AM
11296,16359,Nov 14 2012 12:00AM
11297,1931,Oct  2 2011 12:00AM
11298,7729,Sep 20 2013 12:00AM
11299,2553,Oct 10 2013 12:00AM
11300,14065,Aug  5 2013 12:00AM
11301,10435,Jun 29 2012 12:00AM
11302,6975,Jun 19 2014 12:00AM
11303,18252,Apr 12 2014 12:00AM
11304,11996,Jan 11 2014 12:00AM
11305,6561,Jan 29 2014 12:00AM
11306,8700,Jan 20 2014 12:00AM
11307,9361,Apr  7 2014 12:00AM
11308,7923,Feb 17 2014 12:00AM
11309,14823,Jul 11 2013 12:00AM
11310,17949,Apr 11 2014 12:00AM
11311,2712,Sep  9 2013 12:00AM
11312,9622,May  3 2012 12:00AM
11313,18589,Dec 14 2012 12:00AM
11314,15217,Jul 31 2013 12:00AM
11315,1717,Jun 12 2012 12:00AM
11316,5006,Aug 19 2013 12:00AM
11317,17406,Jul 25 2013 12:00AM
11318,13545,Jul 17 2013 12:00AM
11319,717,Feb 17 2014 12:00AM
11320,2200,Jul 19 2013 12:00AM
11321,8927,Jun  8 2014 12:00AM
11322,249,Oct 14 2013 12:00AM
11323,3174,Jul 22 2013 12:00AM
11324,7552,Jul 28 2013 12:00AM
11325,13191,Sep 25 2013 12:00AM
11326,8196,Jul  1 2013 12:00AM
11327,6279,Nov 28 2013 12:00AM
11328,13788,Nov  6 2013 12:00AM
11329,6667,Jul 28 2012 12:00AM
11330,11496,Mar 31 2013 12:00AM
11331,10186,Nov 26 2013 12:00AM
11332,5592,Aug 26 2013 12:00AM
11333,3380,Feb 15 2014 12:00AM
11334,14594,Jul  9 2013 12:00AM
11335,18440,Jan 24 2014 12:00AM
11336,16444,Jun 18 2014 12:00AM
11337,15891,Jan 30 2012 12:00AM
11338,16067,Nov  5 2013 12:00AM
11339,13475,Jun 28 2014 12:00AM
11340,7093,Dec  6 2013 12:00AM
11341,535,Nov 22 2013 12:00AM
11342,14859,Nov 18 2011 12:00AM
11343,9521,Jul 25 2013 12:00AM
11344,18881,Mar  8 2014 12:00AM
11345,11264,Mar 16 2013 12:00AM
11346,7185,Jul 11 2013 12:00AM
11347,17870,Jan 13 2013 12:00AM
11348,7964,Jul  7 2013 12:00AM
11349,9600,Aug 25 2013 12:00AM
11350,13259,May  5 2012 12:00AM
11351,9269,Feb 25 2014 12:00AM
11352,3712,Feb 15 2014 12:00AM
11353,2538,Oct 16 2012 12:00AM
11354,4925,Jan 15 2013 12:00AM
11355,16024,Jul  1 2013 12:00AM
11356,13960,Jan 22 2014 12:00AM
11357,898,Apr 13 2013 12:00AM
11358,11150,May 31 2011 12:00AM
11359,5855,Sep 10 2012 12:00AM
11360,5598,Mar 21 2014 12:00AM
11361,6822,Dec 23 2013 12:00AM
11362,6943,Jul 14 2012 12:00AM
11363,9281,Feb 11 2013 12:00AM
11364,3519,Nov 30 2013 12:00AM
11365,3398,Aug  6 2013 12:00AM
11366,5864,Dec 16 2013 12:00AM
11367,9620,Jul  7 2011 12:00AM
11368,5477,Jul 29 2013 12:00AM
11369,15,Jan 29 2013 12:00AM
11370,8645,Apr 26 2014 12:00AM
11371,14498,Dec  2 2013 12:00AM
11372,246,Aug 12 2011 12:00AM
11373,14592,May 22 2014 12:00AM
11374,5258,Mar 29 2013 12:00AM
11375,1388,Jan 31 2013 12:00AM
11376,6042,May 28 2014 12:00AM
11377,12941,Sep  3 2013 12:00AM
11378,5181,Mar 14 2014 12:00AM
11379,326,Jun 25 2014 12:00AM
11380,8468,Dec 10 2013 12:00AM
11381,8650,Nov  5 2013 12:00AM
11382,18156,Feb 12 2014 12:00AM
11383,32,Jan 21 2014 12:00AM
11384,14773,Nov  6 2013 12:00AM
11385,11859,Feb 12 2014 12:00AM
11386,15795,Feb 21 2014 12:00AM
11387,2670,Jul 29 2013 12:00AM
11388,4775,Nov 27 2013 12:00AM
11389,8758,Dec 21 2012 12:00AM
11390,15192,Feb  8 2013 12:00AM
11391,4801,Dec  6 2013 12:00AM
11392,8051,Jan 28 2013 12:00AM
11393,2694,Aug 23 2011 12:00AM
11394,13895,Sep 11 2013 12:00AM
11395,8646,Dec 31 2013 12:00AM
11396,757,Jul 30 2012 12:00AM
11397,14228,Sep  1 2013 12:00AM
11398,2261,Aug  9 2012 12:00AM
11399,7779,Jan 26 2014 12:00AM
11400,1990,Jul  4 2012 12:00AM
11401,1033,Jun 25 2014 12:00AM
11402,10728,Aug 10 2012 12:00AM
11403,17273,May 23 2013 12:00AM
11404,12021,Feb  3 2014 12:00AM
11405,12613,Dec 20 2011 12:00AM
11406,2930,Nov  9 2012 12:00AM
11407,3485,Aug 18 2013 12:00AM
11408,5048,Apr 16 2014 12:00AM
11409,1795,Oct 11 2013 12:00AM
11410,16715,Nov 16 2013 12:00AM
11411,13456,Mar 19 2012 12:00AM
11412,7208,Nov 26 2012 12:00AM
11413,11345,Apr 10 2012 12:00AM
11414,7848,Nov 21 2013 12:00AM
11415,1170,Oct 28 2013 12:00AM
11416,6161,Feb 19 2014 12:00AM
11417,4109,Nov  2 2013 12:00AM
11418,11751,Jun 25 2014 12:00AM
11419,18068,Jul 10 2013 12:00AM
11420,17087,Oct 29 2013 12:00AM
11421,13524,Feb 27 2014 12:00AM
11422,15968,Aug 14 2013 12:00AM
11423,15809,Dec  8 2012 12:00AM
11424,3766,Jan 29 2013 12:00AM
11425,8976,Sep 30 2013 12:00AM
11426,4048,Oct  1 2013 12:00AM
11427,9865,May  9 2012 12:00AM
11428,18850,Aug 26 2013 12:00AM
11429,13371,Dec  7 2013 12:00AM
11430,12204,Jul 16 2012 12:00AM
11431,9144,Aug  5 2011 12:00AM
11432,16209,Jul 12 2013 12:00AM
11433,1582,Aug 24 2013 12:00AM
11434,11316,Dec 22 2013 12:00AM
11435,4342,Aug  4 2011 12:00AM
11436,3067,Nov 19 2013 12:00AM
11437,10396,Jan 11 2014 12:00AM
11438,15349,Dec  9 2013 12:00AM
11439,18981,Mar 27 2014 12:00AM
11440,14296,May  9 2014 12:00AM
11441,1307,Aug 20 2013 12:00AM
11442,9689,May 27 2014 12:00AM
11443,16791,Feb 16 2012 12:00AM
11444,12514,Nov 13 2013 12:00AM
11445,6433,Jul 13 2013 12:00AM
11446,13107,Sep  2 2013 12:00AM
11447,17898,Nov 17 2012 12:00AM
11448,15623,Dec 12 2013 12:00AM
11449,14502,Oct 17 2013 12:00AM
11450,2503,Aug  6 2011 12:00AM
11451,8039,Jan 28 2013 12:00AM
11452,7271,Apr 27 2014 12:00AM
11453,6745,Aug  3 2013 12:00AM
11454,15373,Dec  4 2013 12:00AM
11455,11747,Mar  5 2014 12:00AM
11456,4473,Aug 13 2012 12:00AM
11457,1327,May 19 2012 12:00AM
11458,6803,Apr 25 2014 12:00AM
11459,12757,Jul  7 2013 12:00AM
11460,10193,Apr 13 2014 12:00AM
11461,10847,Dec 17 2013 12:00AM
11462,5028,Nov  5 2013 12:00AM
11463,13340,Nov 18 2013 12:00AM
11464,17041,Oct 22 2013 12:00AM
11465,7991,Jul  6 2013 12:00AM
11466,16819,Jul 12 2013 12:00AM
11467,4496,Feb 13 2014 12:00AM
11468,17367,Dec  4 2013 12:00AM
11469,13857,Feb 18 2014 12:00AM
11470,9571,Mar 14 2012 12:00AM
11471,19019,Mar 17 2014 12:00AM
11472,10592,Feb  2 2014 12:00AM
11473,807,Nov 12 2013 12:00AM
11474,18982,Dec  3 2013 12:00AM
11475,11143,Mar 23 2014 12:00AM
11476,4446,Jan 12 2013 12:00AM
11477,5114,Feb 22 2014 12:00AM
11478,13216,Apr 18 2014 12:00AM
11479,14409,Aug  6 2013 12:00AM
11480,4510,Aug  8 2013 12:00AM
11481,12522,Mar  2 2013 12:00AM
11482,12893,Feb 22 2014 12:00AM
11483,888,Nov 10 2013 12:00AM
11484,14447,Jan  7 2014 12:00AM
11485,8258,Dec  3 2013 12:00AM
11486,9130,Jan 12 2013 12:00AM
11487,15637,May 22 2014 12:00AM
11488,17906,Apr  3 2014 12:00AM
11489,7680,Jun 25 2013 12:00AM
11490,2587,Oct  7 2013 12:00AM
11491,510,Apr 27 2013 12:00AM
11492,16946,Feb 13 2014 12:00AM
11493,4525,Jul 22 2013 12:00AM
11494,2729,Jul 19 2013 12:00AM
11495,745,Jan 16 2013 12:00AM
11496,9222,Dec  6 2013 12:00AM
11497,13293,Jan 27 2013 12:00AM
11498,2929,Feb 22 2014 12:00AM
11499,16033,Nov  3 2012 12:00AM
11500,7037,Apr  1 2014 12:00AM
11501,5777,May 12 2014 12:00AM
11502,10238,Dec 27 2013 12:00AM
11503,7818,Oct 21 2013 12:00AM
11504,18990,Apr  2 2012 12:00AM
11505,9933,Dec 17 2013 12:00AM
11506,6662,Apr 22 2014 12:00AM
11507,13852,Jan 27 2013 12:00AM
11508,14299,Oct  3 2013 12:00AM
11509,16210,Sep  3 2013 12:00AM
11510,1344,Aug 30 2013 12:00AM
11511,6142,Jul 26 2013 12:00AM
11512,6623,Jul 16 2013 12:00AM
11513,12473,May  6 2013 12:00AM
11514,4418,Jul  8 2013 12:00AM
11515,3795,Sep 26 2013 12:00AM
11516,9897,Jan 30 2012 12:00AM
11517,11899,Jan 12 2014 12:00AM
11518,13945,Nov 15 2013 12:00AM
11519,595,Apr 27 2013 12:00AM
11520,2447,Jul 19 2013 12:00AM
11521,14263,Apr 28 2012 12:00AM
11522,4812,May 28 2014 12:00AM
11523,8790,May 16 2014 12:00AM
11524,1439,Sep  2 2011 12:00AM
11525,10339,Jul 11 2013 12:00AM
11526,7102,Jul  7 2012 12:00AM
11527,10884,Oct  3 2013 12:00AM
11528,5070,Jul  3 2013 12:00AM
11529,18820,Feb  5 2014 12:00AM
11530,10792,Apr 16 2014 12:00AM
11531,16769,Aug 15 2012 12:00AM
11532,1126,Sep  9 2013 12:00AM
11533,5388,Feb  2 2014 12:00AM
11534,8501,Jun 30 2013 12:00AM
11535,15413,Oct 31 2013 12:00AM
11536,197,Apr 18 2012 12:00AM
11537,3982,Sep 24 2013 12:00AM
11538,16276,May 19 2013 12:00AM
11539,10920,Apr 26 2014 12:00AM
11540,6978,Jan 28 2014 12:00AM
11541,9879,Oct 23 2012 12:00AM
11542,99,Aug 28 2013 12:00AM
11543,18373,Sep 14 2013 12:00AM
11544,14913,Dec 31 2013 12:00AM
11545,2546,Apr 24 2014 12:00AM
11546,3171,Oct  4 2012 12:00AM
11547,4547,Aug 15 2013 12:00AM
11548,2312,Sep 23 2013 12:00AM
11549,15630,Jun  8 2011 12:00AM
11550,10066,Sep 12 2013 12:00AM
11551,695,Jun 25 2014 12:00AM
11552,13893,Apr 11 2014 12:00AM
11553,9399,May 29 2013 12:00AM
11554,13940,Apr 13 2014 12:00AM
11555,8839,Dec 18 2013 12:00AM
11556,17884,Jun 23 2014 12:00AM
11557,13018,Aug  8 2013 12:00AM
11558,7921,Dec 20 2013 12:00AM
11559,11962,Nov 26 2013 12:00AM
11560,7216,Sep  6 2013 12:00AM
11561,8294,Apr 14 2014 12:00AM
11562,6574,Oct 20 2013 12:00AM
11563,7004,Nov 28 2013 12:00AM
11564,5282,Nov 20 2013 12:00AM
11565,10933,May 21 2012 12:00AM
11566,4117,Jan 13 2014 12:00AM
11567,12031,Sep 15 2013 12:00AM
11568,18397,Feb 13 2014 12:00AM
11569,13317,Sep 14 2012 12:00AM
11570,9316,Dec 25 2013 12:00AM
11571,5694,Jul 18 2013 12:00AM
11572,13229,Nov  1 2012 12:00AM
11573,15142,Jun 14 2014 12:00AM
11574,8611,May 17 2014 12:00AM
11575,8992,Apr 25 2014 12:00AM
11576,4806,Dec 24 2011 12:00AM
11577,14187,Aug 15 2013 12:00AM
11578,12877,May  4 2013 12:00AM
11579,15393,Aug 27 2013 12:00AM
11580,14173,Aug 26 2013 12:00AM
11581,5947,Nov  1 2012 12:00AM
11582,10491,Jan 23 2014 12:00AM
11583,18549,May 10 2014 12:00AM
11584,18505,Jun  9 2012 12:00AM
11585,13003,Apr 19 2012 12:00AM
11586,5770,Sep 19 2012 12:00AM
11587,14129,Jan 22 2014 12:00AM
11588,8558,Dec 29 2013 12:00AM
11589,13759,Mar  2 2014 12:00AM
11590,17546,Jan  3 2012 12:00AM
11591,17369,Oct 12 2013 12:00AM
11592,491,Jul  7 2013 12:00AM
11593,5992,Nov  6 2013 12:00AM
11594,2355,Apr 29 2012 12:00AM
11595,7811,Mar 30 2014 12:00AM
11596,9020,May 23 2014 12:00AM
11597,5616,May  5 2013 12:00AM
11598,509,Nov 10 2013 12:00AM
11599,15874,Jul 21 2012 12:00AM
11600,9092,Nov 16 2012 12:00AM
11601,4216,May  4 2012 12:00AM
11602,12711,Apr 18 2014 12:00AM
11603,16078,Nov  6 2013 12:00AM
11604,17103,Dec  3 2013 12:00AM
11605,1041,Sep 27 2012 12:00AM
11606,18757,Nov 19 2011 12:00AM
11607,6047,Jan  2 2014 12:00AM
11608,10342,Mar  9 2014 12:00AM
11609,14954,Oct 20 2013 12:00AM
11610,7567,May 21 2013 12:00AM
11611,11456,Jul 30 2012 12:00AM
11612,3381,Jul 23 2013 12:00AM
11613,18640,Jun 26 2013 12:00AM
11614,6856,Dec 31 2012 12:00AM
11615,2414,Nov 26 2013 12:00AM
11616,5381,Apr 14 2014 12:00AM
11617,17484,Feb 27 2014 12:00AM
11618,7050,Jun  3 2014 12:00AM
11619,6088,Apr  2 2014 12:00AM
11620,6636,Oct 12 2011 12:00AM
11621,8785,Jan  8 2014 12:00AM
11622,3660,Feb 18 2014 12:00AM
11623,6600,Feb 19 2014 12:00AM
11624,15808,Apr 15 2013 12:00AM
11625,12753,Sep  5 2013 12:00AM
11626,2516,Aug 31 2012 12:00AM
11627,10073,Sep  7 2013 12:00AM
11628,2497,Nov 18 2012 12:00AM
11629,15556,Nov 15 2013 12:00AM
11630,16661,Oct  4 2013 12:00AM
11631,1574,Aug 19 2013 12:00AM
11632,1012,Sep 28 2013 12:00AM
11633,14633,Feb 19 2014 12:00AM
11634,9691,Oct 17 2012 12:00AM
11635,18609,Apr 19 2014 12:00AM
11636,18959,Oct 23 2013 12:00AM
11637,960,Jun 29 2014 12:00AM
11638,9967,Jul 29 2013 12:00AM
11639,7472,Jan 31 2014 12:00AM
11640,2898,Feb 27 2014 12:00AM
11641,8705,Sep  6 2013 12:00AM
11642,15824,Jul 19 2012 12:00AM
11643,741,Nov 21 2013 12:00AM
11644,7875,Aug 20 2013 12:00AM
11645,3758,Mar 30 2014 12:00AM
11646,6817,Oct 14 2013 12:00AM
11647,19155,Feb 21 2014 12:00AM
11648,9007,May 28 2014 12:00AM
11649,15388,Sep 10 2011 12:00AM
11650,3719,Mar 21 2014 12:00AM
11651,16968,Nov 14 2013 12:00AM
11652,3576,Feb 19 2012 12:00AM
11653,956,Mar 27 2012 12:00AM
11654,7905,Dec  9 2012 12:00AM
11655,18378,Aug 20 2013 12:00AM
11656,4287,Jul  1 2013 12:00AM
11657,12942,Dec 28 2013 12:00AM
11658,17584,Jan 24 2014 12:00AM
11659,4240,Aug 13 2013 12:00AM
11660,146,Jan 18 2014 12:00AM
11661,3591,Dec 25 2013 12:00AM
11662,6337,May  6 2013 12:00AM
11663,16073,Aug 16 2013 12:00AM
11664,1024,Oct  4 2013 12:00AM
11665,16779,Apr 30 2014 12:00AM
11666,11096,Feb 22 2014 12:00AM
11667,4776,Jan 12 2014 12:00AM
11668,17562,May  5 2014 12:00AM
11669,13986,May  5 2012 12:00AM
11670,14432,Nov 13 2013 12:00AM
11671,4234,Aug  3 2013 12:00AM
11672,12589,Sep  6 2013 12:00AM
11673,12930,Mar 23 2013 12:00AM
11674,16376,Dec  4 2013 12:00AM
11675,3977,May 18 2014 12:00AM
11676,5515,Sep  6 2011 12:00AM
11677,2676,Jan  4 2014 12:00AM
11678,1198,Feb  1 2014 12:00AM
11679,6577,Jul 13 2013 12:00AM
11680,16101,May 14 2014 12:00AM
11681,16573,Mar 21 2012 12:00AM
11682,8132,Mar  8 2014 12:00AM
11683,454,Oct 16 2013 12:00AM
11684,13356,Jan 26 2014 12:00AM
11685,13285,Nov 17 2013 12:00AM
11686,2464,Feb 28 2012 12:00AM
11687,18613,Oct 18 2013 12:00AM
11688,17066,Jul 17 2013 12:00AM
11689,15161,Dec 18 2013 12:00AM
11690,15749,Feb  5 2014 12:00AM
11691,6575,May  8 2014 12:00AM
11692,19071,Nov  9 2013 12:00AM
11693,1849,Jan 11 2014 12:00AM
11694,1027,Nov 23 2013 12:00AM
11695,4458,Oct 25 2011 12:00AM
11696,8121,Jan 14 2013 12:00AM
11697,8221,Mar  4 2014 12:00AM
11698,2388,Oct 19 2013 12:00AM
11699,16964,Oct  4 2013 12:00AM
11700,10787,Jul 11 2013 12:00AM
11701,18513,Feb 16 2014 12:00AM
11702,17668,Nov 16 2013 12:00AM
11703,9217,Jun 12 2013 12:00AM
11704,10112,Aug 17 2013 12:00AM
11705,13970,Jul 21 2012 12:00AM
11706,17868,Oct  5 2013 12:00AM
11707,9174,Sep 20 2013 12:00AM
11708,11518,Feb 17 2014 12:00AM
11709,3820,Aug 30 2013 12:00AM
11710,11082,Jul 14 2013 12:00AM
11711,14653,Mar 31 2014 12:00AM
11712,9784,Mar  8 2014 12:00AM
11713,2085,Aug  3 2013 12:00AM
11714,5638,Aug  1 2013 12:00AM
11715,9811,Jun 17 2014 12:00AM
11716,2269,Dec  7 2013 12:00AM
11717,8310,Apr  8 2014 12:00AM
11718,15926,Jul 29 2013 12:00AM
11719,5212,Jul  5 2013 12:00AM
11720,934,Jan 17 2014 12:00AM
11721,3578,Apr 27 2014 12:00AM
11722,13974,Aug 23 2012 12:00AM
11723,16794,Jul 27 2013 12:00AM
11724,7555,Jan 28 2014 12:00AM
11725,12144,Sep 18 2013 12:00AM
11726,321,Sep 29 2012 12:00AM
11727,10575,Mar 28 2012 12:00AM
11728,9059,Dec 14 2013 12:00AM
11729,463,Oct 29 2013 12:00AM
11730,15151,Feb 11 2014 12:00AM
11731,18270,Jul  5 2012 12:00AM
11732,11365,Sep 15 2013 12:00AM
11733,13196,Nov 16 2013 12:00AM
11734,18856,Apr 21 2013 12:00AM
11735,15745,Jun 14 2013 12:00AM
11736,11009,Nov  1 2012 12:00AM
11737,17184,Nov 12 2011 12:00AM
11738,18096,Apr 13 2014 12:00AM
11739,11266,Aug  7 2013 12:00AM
11740,7844,Jun 17 2013 12:00AM
11741,2441,Jul  6 2012 12:00AM
11742,11590,Apr 18 2014 12:00AM
11743,15348,Oct  5 2011 12:00AM
11744,17074,Feb 12 2014 12:00AM
11745,2102,Jul 12 2013 12:00AM
11746,16535,Feb 10 2014 12:00AM
11747,14996,Nov 23 2013 12:00AM
11748,3725,Apr 29 2014 12:00AM
11749,10483,Aug 30 2013 12:00AM
11750,9345,Jul 31 2013 12:00AM
11751,9152,Jul 10 2013 12:00AM
11752,7717,Jul  1 2013 12:00AM
11753,5967,Sep 17 2012 12:00AM
11754,5698,Feb 19 2013 12:00AM
11755,4121,Nov  4 2013 12:00AM
11756,14260,Nov 18 2011 12:00AM
11757,2656,May 13 2013 12:00AM
11758,9624,Aug 23 2013 12:00AM
11759,8623,Mar  6 2014 12:00AM
11760,5073,May 14 2014 12:00AM
11761,17633,Sep 21 2013 12:00AM
11762,17569,Nov 13 2013 12:00AM
11763,4587,Feb 28 2014 12:00AM
11764,18659,Jun 14 2013 12:00AM
11765,2005,Apr 27 2013 12:00AM
11766,7892,Jul 18 2011 12:00AM
11767,2091,May 25 2013 12:00AM
11768,12952,Jan  9 2014 12:00AM
11769,7157,Nov  7 2011 12:00AM
11770,12161,Mar 19 2014 12:00AM
11771,17019,Apr  9 2014 12:00AM
11772,16384,Dec 24 2013 12:00AM
11773,1568,Jul  2 2013 12:00AM
11774,19133,Jan 31 2014 12:00AM
11775,15916,May 19 2014 12:00AM
11776,4100,Jun 20 2012 12:00AM
11777,14878,Sep  2 2013 12:00AM
11778,617,Apr  3 2014 12:00AM
11779,14837,Dec 19 2013 12:00AM
11780,18942,Feb 24 2014 12:00AM
11781,6901,Jun 19 2011 12:00AM
11782,4805,Sep  5 2013 12:00AM
11783,1655,Oct 27 2013 12:00AM
11784,11936,Apr  9 2014 12:00AM
11785,1237,Aug 16 2013 12:00AM
11786,16459,Oct 21 2013 12:00AM
11787,14539,Dec 25 2013 12:00AM
11788,6790,Jul 22 2013 12:00AM
11789,5870,May 20 2014 12:00AM
11790,11271,Feb 28 2014 12:00AM
11791,18855,Oct  5 2012 12:00AM
11792,1209,Jun 19 2012 12:00AM
11793,17206,Apr  5 2014 12:00AM
11794,17393,Feb 24 2014 12:00AM
11795,18524,May  7 2014 12:00AM
11796,6236,Sep 28 2012 12:00AM
11797,4847,Jul  3 2013 12:00AM
11798,4729,Jun  4 2014 12:00AM
11799,16628,Oct 13 2012 12:00AM
11800,8920,Jul 24 2013 12:00AM
11801,16349,Oct 11 2013 12:00AM
11802,16426,Aug 18 2013 12:00AM
11803,6621,Apr 27 2013 12:00AM
11804,11464,Apr 14 2014 12:00AM
11805,12693,Dec  7 2013 12:00AM
11806,13197,Jul 16 2013 12:00AM
11807,6647,Jun 18 2012 12:00AM
11808,4296,Dec 17 2012 12:00AM
11809,14536,May 14 2013 12:00AM
11810,8681,Dec 25 2013 12:00AM
11811,801,Oct 17 2013 12:00AM
11812,6003,May 18 2014 12:00AM
11813,11303,Feb 13 2014 12:00AM
11814,11966,May 16 2014 12:00AM
11815,4029,May 15 2014 12:00AM
11816,2010,Feb 16 2014 12:00AM
11817,8402,Nov 30 2013 12:00AM
11818,18903,May 12 2014 12:00AM
11819,4191,Apr 23 2013 12:00AM
11820,18799,Aug  7 2013 12:00AM
11821,15580,Feb 28 2014 12:00AM
11822,13431,Mar  9 2014 12:00AM
11823,11109,Jan 25 2014 12:00AM
11824,1121,May 28 2012 12:00AM
11825,4242,May  5 2014 12:00AM
11826,166,Oct 11 2013 12:00AM
11827,17301,Dec  1 2011 12:00AM
11828,2662,May  6 2013 12:00AM
11829,15309,Sep 18 2013 12:00AM
11830,1515,May 15 2014 12:00AM
11831,5000,Feb 16 2014 12:00AM
11832,9570,Dec 21 2013 12:00AM
11833,1326,Sep  9 2013 12:00AM
11834,9467,Nov 18 2013 12:00AM
11835,1447,Jul 11 2012 12:00AM
11836,9789,Aug 19 2013 12:00AM
11837,4374,Dec  9 2013 12:00AM
11838,12000,Nov 25 2013 12:00AM
